SaleID,CustomerID,ProductID,EmployeeID,StoreID,Date,Quantity,Price,Discount,Revenue,Profit,PaymentMode
SALE23724,725,67,EMP028,S011,2025-07-15,2,42084,5,79959.6,18471.16,Net Banking
SALE23725,597,121,EMP247,S009,2025-10-14,5,37946,10,170757.0,46862.6,Debit Card
SALE23726,4151,166,EMP038,S040,2024-11-05,1,21855,15,18576.75,8343.82,Cash
SALE23727,7160,34,EMP150,S015,2025-11-18,3,15597,5,44451.45,12988.1,Net Banking
SALE23728,4158,92,EMP006,S048,2025-10-21,5,13137,15,55832.25,12061.79,Cash
SALE23729,7267,190,EMP231,S034,2025-07-15,4,20796,10,74865.6,31838.97,Cash
SALE23730,1644,163,EMP021,S048,2025-02-01,5,48535,0,242675.0,90125.59,UPI
SALE23731,2529,151,EMP210,S014,2025-04-28,1,17413,0,17413.0,7032.25,Credit Card
SALE23732,2386,170,EMP062,S032,2026-07-02,3,48141,15,122759.55,25310.35,Net Banking
SALE23733,7975,37,EMP133,S006,2025-08-06,2,35264,15,59948.8,15813.1,Debit Card
SALE23734,8431,32,EMP256,S040,2026-03-05,4,41638,20,133241.6,33161.07,UPI
SALE23735,8385,79,EMP059,S044,2025-09-06,5,37169,0,185845.0,78529.2,Net Banking
SALE23736,3853,83,EMP146,S048,2024-10-13,1,7592,15,6453.2,1320.12,Net Banking
SALE23737,6065,112,EMP160,S013,2024-07-15,4,34350,15,116790.0,42066.89,Net Banking
SALE23738,14,78,EMP052,S039,2025-05-26,1,47360,0,47360.0,10941.17,Cash
SALE23739,6811,91,EMP171,S021,2025-12-28,5,12671,5,60187.25,15882.08,Net Banking
SALE23740,3901,23,EMP132,S002,2024-10-25,5,32496,20,129984.0,34067.07,Debit Card
SALE23741,8813,106,EMP113,S048,2025-01-14,2,12712,20,20339.2,7558.01,Debit Card
SALE23742,4779,46,EMP219,S015,2024-11-18,4,13423,5,51007.4,12079.67,Credit Card
SALE23743,3710,118,EMP026,S001,2024-07-08,5,35018,10,157581.0,59396.73,Debit Card
SALE23744,2156,157,EMP038,S016,2025-06-15,4,29019,5,110272.2,35049.11,UPI
SALE23745,8720,155,EMP132,S018,2025-12-30,2,9919,10,17854.2,7332.12,Net Banking
SALE23746,9937,150,EMP162,S044,2024-11-06,4,27666,10,99597.6,32340.77,Debit Card
SALE23747,9457,88,EMP107,S012,2025-01-24,1,42894,0,42894.0,18161.96,Cash
SALE23748,2244,81,EMP094,S022,2025-11-17,5,6385,0,31925.0,10612.23,Debit Card
SALE23749,1635,93,EMP077,S020,2024-07-31,5,38269,15,162643.25,62788.36,UPI
SALE23750,1545,99,EMP182,S009,2025-10-05,2,12273,0,24546.0,8643.14,UPI
SALE23751,9362,172,EMP008,S043,2026-03-27,4,47891,15,162829.4,33556.17,Credit Card
SALE23752,3694,45,EMP100,S033,2025-11-14,5,11030,0,55150.0,17478.63,Credit Card
SALE23753,6967,148,EMP066,S014,2026-04-16,3,39575,20,94980.0,28287.15,Debit Card
SALE23754,2710,67,EMP111,S020,2024-09-30,5,373,20,1492.0,580.14,Net Banking
SALE23755,9949,92,EMP126,S027,2024-07-20,5,39257,15,166842.25,48510.15,Debit Card
SALE23756,1988,5,EMP036,S018,2025-04-22,4,44279,5,168260.2,54957.28,Credit Card
SALE23757,6340,139,EMP281,S001,2024-08-28,4,13864,0,55456.0,20483.4,Credit Card
SALE23758,5152,82,EMP296,S031,2026-03-20,5,14239,20,56956.0,21717.11,Net Banking
SALE23759,4413,10,EMP094,S025,2024-10-10,4,13113,0,52452.0,15468.97,Cash
SALE23760,4823,152,EMP290,S022,2025-05-18,1,40138,0,40138.0,11046.14,Cash
SALE23761,9,177,EMP034,S014,2026-05-01,1,41742,0,41742.0,8706.2,Net Banking
SALE23762,4680,71,EMP130,S047,2026-04-13,3,14592,0,43776.0,13277.66,Debit Card
SALE23763,5296,51,EMP137,S025,2025-01-19,1,28802,20,23041.6,9637.86,UPI
SALE23764,380,47,EMP169,S029,2024-08-13,1,26568,5,25239.6,10429.18,Credit Card
SALE23765,2806,77,EMP283,S042,2026-03-03,3,28153,10,76013.1,16616.22,Credit Card
SALE23766,4574,128,EMP025,S040,2025-07-08,5,11126,0,55630.0,18459.56,Credit Card
SALE23767,421,14,EMP236,S002,2025-09-26,4,7644,10,27518.4,5980.31,UPI
SALE23768,6072,194,EMP238,S033,2025-10-30,2,5211,20,8337.6,2228.09,Credit Card
SALE23769,8480,77,EMP071,S001,2025-11-22,1,40102,5,38096.9,13072.98,Cash
SALE23770,3863,75,EMP148,S041,2025-03-09,2,44997,0,89994.0,38266.56,Cash
SALE23771,6913,159,EMP005,S039,2024-10-24,5,35453,5,168401.75,70134.29,UPI
SALE23772,2278,174,EMP139,S042,2025-12-15,3,19930,5,56800.5,15920.04,Net Banking
SALE23773,1349,92,EMP101,S032,2025-06-19,2,47655,15,81013.5,24600.55,UPI
SALE23774,1495,68,EMP226,S021,2026-03-01,3,38821,15,98993.55,32347.79,Credit Card
SALE23775,1455,30,EMP194,S017,2026-06-08,5,30373,10,136678.5,53849.42,Cash
SALE23776,8158,194,EMP268,S009,2025-02-07,2,44859,5,85232.1,28263.92,Cash
SALE23777,6287,92,EMP004,S031,2025-05-01,2,49967,20,79947.2,17291.41,UPI
SALE23778,4743,69,EMP221,S028,2025-12-01,1,23344,20,18675.2,8317.52,Net Banking
SALE23779,9382,168,EMP063,S012,2025-04-24,3,44600,20,107040.0,40340.84,Net Banking
SALE23780,5141,39,EMP161,S035,2025-04-16,5,43699,10,196645.5,43381.5,Credit Card
SALE23781,4643,196,EMP179,S017,2024-07-08,3,25642,0,76926.0,26055.02,UPI
SALE23782,8441,47,EMP140,S030,2024-08-12,5,44305,10,199372.5,40594.07,Credit Card
SALE23783,617,39,EMP073,S003,2025-11-16,5,31060,15,132005.0,36698.82,UPI
SALE23784,8525,194,EMP020,S040,2025-05-05,5,7219,10,32485.5,11810.03,UPI
SALE23785,2296,181,EMP116,S035,2024-11-15,3,16976,5,48381.6,9695.73,Cash
SALE23786,1209,176,EMP185,S011,2024-07-27,3,17944,20,43065.6,11167.34,Cash
SALE23787,700,45,EMP102,S043,2025-10-27,4,25134,15,85455.6,25584.88,Debit Card
SALE23788,5013,59,EMP282,S045,2025-05-13,5,45095,15,191653.75,72358.26,UPI
SALE23789,1026,125,EMP072,S026,2024-09-15,2,33153,15,56360.1,11965.8,UPI
SALE23790,4956,104,EMP280,S040,2026-03-06,5,12434,20,49736.0,13108.61,Net Banking
SALE23791,1353,8,EMP109,S004,2026-02-27,3,10726,10,28960.2,12077.12,Cash
SALE23792,6343,175,EMP050,S033,2025-05-20,4,1542,20,4934.4,1462.84,UPI
SALE23793,5451,27,EMP101,S022,2024-08-30,4,2489,0,9956.0,3933.98,UPI
SALE23794,7548,39,EMP107,S003,2026-02-18,2,13733,0,27466.0,5946.3,Debit Card
SALE23795,4355,110,EMP103,S002,2025-04-20,2,18214,0,36428.0,13362.61,Debit Card
SALE23796,6385,118,EMP018,S020,2026-01-16,4,21114,20,67564.8,14709.61,Cash
SALE23797,6001,109,EMP249,S009,2024-11-17,3,44109,15,112477.95,27226.49,Net Banking
SALE23798,8469,200,EMP032,S011,2025-08-12,4,2713,15,9224.2,3473.99,Credit Card
SALE23799,69,89,EMP178,S024,2025-05-17,1,37851,10,34065.9,11688.34,UPI
SALE23800,5143,86,EMP086,S017,2025-11-20,2,43287,0,86574.0,36625.96,Debit Card
SALE23801,6105,41,EMP022,S031,2025-05-29,2,4394,10,7909.2,2759.1,Debit Card
SALE23802,1212,20,EMP007,S017,2024-12-31,3,13300,10,35910.0,13223.0,Net Banking
SALE23803,9024,57,EMP177,S032,2026-03-03,1,37953,15,32260.05,11209.9,Credit Card
SALE23804,9851,170,EMP128,S038,2026-05-28,4,46233,15,157192.2,39903.84,Debit Card
SALE23805,1817,133,EMP176,S009,2025-10-12,1,7704,20,6163.2,1658.1,Credit Card
SALE23806,5008,193,EMP038,S043,2025-07-10,4,21873,0,87492.0,24196.85,Net Banking
SALE23807,7823,87,EMP188,S042,2025-07-22,2,49509,10,89116.2,39888.18,Credit Card
SALE23808,8434,82,EMP222,S033,2025-07-18,1,1602,15,1361.7,276.82,Cash
SALE23809,5697,159,EMP234,S038,2025-12-08,5,30338,20,121352.0,33875.44,UPI
SALE23810,4129,86,EMP111,S050,2025-10-09,4,48738,0,194952.0,57858.39,Debit Card
SALE23811,4910,59,EMP209,S031,2026-02-27,2,2777,15,4720.9,1035.92,Cash
SALE23812,5079,37,EMP176,S005,2024-11-01,3,37813,15,96423.15,20158.51,Net Banking
SALE23813,8764,178,EMP247,S040,2025-07-27,5,34197,20,136788.0,31843.06,Cash
SALE23814,8176,151,EMP042,S030,2026-01-31,5,24605,10,110722.5,29049.83,Cash
SALE23815,9084,16,EMP087,S006,2024-08-12,1,34727,5,32990.65,10077.55,Credit Card
SALE23816,6765,161,EMP044,S029,2025-11-15,3,32356,20,77654.4,28356.76,Debit Card
SALE23817,6527,172,EMP257,S006,2024-08-30,2,45971,0,91942.0,37540.26,Credit Card
SALE23818,8439,55,EMP174,S024,2025-09-16,4,12132,0,48528.0,21388.8,UPI
SALE23819,843,168,EMP217,S025,2025-10-21,1,17517,5,16641.15,4456.08,Debit Card
SALE23820,902,2,EMP027,S017,2025-11-03,3,20033,10,54089.1,18214.98,Credit Card
SALE23821,2565,180,EMP157,S014,2026-02-28,5,17805,20,71220.0,24456.85,Credit Card
SALE23822,7358,11,EMP054,S027,2025-12-27,3,22305,5,63569.25,26004.54,Net Banking
SALE23823,7993,71,EMP081,S013,2025-05-19,3,32725,15,83448.75,27676.73,Cash
SALE23824,3569,49,EMP226,S007,2025-05-28,4,49668,5,188738.4,67938.18,Net Banking
SALE23825,5360,151,EMP246,S036,2025-07-21,3,20624,15,52591.2,14189.7,Debit Card
SALE23826,7064,113,EMP047,S040,2024-07-06,5,16451,0,82255.0,35749.26,Net Banking
SALE23827,8710,60,EMP220,S021,2026-05-13,5,2203,20,8812.0,2796.98,Debit Card
SALE23828,3990,11,EMP220,S004,2025-12-30,5,39151,0,195755.0,40865.87,Debit Card
SALE23829,6866,90,EMP249,S024,2024-07-13,4,21525,0,86100.0,28788.84,Debit Card
SALE23830,3880,119,EMP242,S046,2026-06-17,1,34107,0,34107.0,10138.45,Debit Card
SALE23831,6753,3,EMP295,S010,2025-09-17,5,22598,15,96041.5,22170.13,Net Banking
SALE23832,4846,61,EMP295,S037,2025-03-29,1,9652,15,8204.2,3638.33,UPI
SALE23833,1505,165,EMP086,S037,2026-04-30,2,28787,15,48937.9,19083.39,Credit Card
SALE23834,1795,144,EMP111,S026,2024-10-08,1,24046,20,19236.8,4535.86,Cash
SALE23835,8518,129,EMP024,S021,2024-09-28,2,26465,15,44990.5,18487.3,Credit Card
SALE23836,5966,102,EMP045,S030,2026-05-28,2,49153,0,98306.0,36592.88,Debit Card
SALE23837,1946,28,EMP050,S018,2024-09-12,2,30118,5,57224.2,24282.4,UPI
SALE23838,4873,71,EMP294,S024,2025-10-03,5,9802,15,41658.5,14482.04,Net Banking
SALE23839,968,109,EMP206,S036,2024-11-13,2,18974,15,32255.8,14425.57,Net Banking
SALE23840,7044,145,EMP225,S035,2025-12-20,1,22834,10,20550.6,4156.44,UPI
SALE23841,3103,127,EMP136,S048,2024-10-06,2,40257,0,80514.0,19746.67,Net Banking
SALE23842,6276,90,EMP027,S040,2025-06-23,1,27309,5,25943.55,9500.93,Credit Card
SALE23843,8734,181,EMP140,S030,2024-09-17,2,30632,0,61264.0,17651.6,Net Banking
SALE23844,971,160,EMP077,S025,2025-05-20,1,20412,15,17350.2,4808.95,UPI
SALE23845,6790,181,EMP006,S023,2025-11-28,2,13310,10,23958.0,10578.39,Net Banking
SALE23846,1277,177,EMP122,S025,2025-01-29,4,18006,0,72024.0,15489.18,UPI
SALE23847,201,179,EMP221,S016,2025-09-24,2,29255,15,49733.5,14722.09,Cash
SALE23848,5713,45,EMP201,S030,2025-09-11,4,29371,20,93987.2,24078.14,UPI
SALE23849,4630,200,EMP020,S027,2025-10-28,4,17422,0,69688.0,22952.76,Net Banking
SALE23850,5196,64,EMP032,S023,2025-04-23,5,43850,15,186362.5,58100.57,UPI
SALE23851,6957,23,EMP210,S033,2025-12-25,5,10938,5,51955.5,11219.99,Cash
SALE23852,5190,171,EMP171,S004,2025-08-07,4,11593,0,46372.0,13591.34,Credit Card
SALE23853,5039,150,EMP142,S040,2026-05-16,2,42425,15,72122.5,24845.29,UPI
SALE23854,1010,124,EMP135,S042,2026-01-09,2,29134,10,52441.2,22877.44,Credit Card
SALE23855,6015,169,EMP104,S041,2024-12-06,5,21147,5,100448.25,33442.71,Net Banking
SALE23856,2945,155,EMP078,S036,2026-06-26,5,19931,10,89689.5,37367.41,Cash
SALE23857,1513,77,EMP019,S032,2025-08-30,1,22057,0,22057.0,8905.34,Credit Card
SALE23858,3068,97,EMP217,S031,2025-07-10,2,30395,20,48632.0,16132.03,Cash
SALE23859,728,54,EMP145,S001,2024-08-03,3,32481,0,97443.0,38930.97,Cash
SALE23860,9658,150,EMP085,S021,2024-08-12,4,8984,20,28748.8,9800.48,Net Banking
SALE23861,2783,84,EMP205,S007,2024-08-01,2,41460,15,70482.0,25866.81,Net Banking
SALE23862,5347,182,EMP082,S009,2025-08-10,5,8376,0,41880.0,15899.63,Net Banking
SALE23863,491,140,EMP262,S037,2025-08-13,4,28954,0,115816.0,38851.0,Debit Card
SALE23864,3134,52,EMP187,S047,2026-06-24,5,40277,15,171177.25,54762.6,UPI
SALE23865,6565,35,EMP214,S001,2025-06-20,1,47011,10,42309.9,11530.0,Net Banking
SALE23866,6707,74,EMP131,S010,2026-05-03,2,48326,20,77321.6,25943.89,Cash
SALE23867,3797,5,EMP105,S009,2026-05-05,3,37415,5,106632.75,34017.83,Net Banking
SALE23868,2841,34,EMP116,S006,2025-02-23,2,1335,5,2536.5,819.54,Cash
SALE23869,5832,90,EMP161,S020,2025-09-17,3,5974,5,17025.9,5613.87,Cash
SALE23870,7438,66,EMP213,S037,2025-03-07,1,25416,15,21603.6,7105.17,Net Banking
SALE23871,2365,77,EMP273,S001,2025-05-05,1,6956,10,6260.4,1261.31,UPI
SALE23872,7531,42,EMP287,S035,2025-01-10,2,37430,10,67374.0,17621.58,Cash
SALE23873,5187,116,EMP264,S025,2026-01-31,3,12105,5,34499.25,9166.64,Net Banking
SALE23874,9405,5,EMP221,S007,2026-01-22,1,32930,20,26344.0,9834.96,Cash
SALE23875,3823,109,EMP126,S014,2026-05-20,1,19851,20,15880.8,5234.42,Credit Card
SALE23876,281,162,EMP228,S005,2024-12-05,5,37340,5,177365.0,52179.73,Credit Card
SALE23877,4495,40,EMP102,S044,2025-10-21,5,39106,15,166200.5,60313.68,Credit Card
SALE23878,44,184,EMP187,S048,2025-06-17,4,31847,0,127388.0,35755.53,UPI
SALE23879,5939,146,EMP277,S047,2024-10-23,5,22925,5,108893.75,33437.71,UPI
SALE23880,7620,127,EMP057,S021,2026-04-30,4,38245,10,137682.0,31285.31,Credit Card
SALE23881,3664,76,EMP232,S009,2025-12-19,5,41034,10,184653.0,53164.4,Cash
SALE23882,1100,190,EMP173,S027,2026-04-06,1,27939,0,27939.0,9356.8,Debit Card
SALE23883,1814,12,EMP283,S027,2024-12-31,2,15163,10,27293.4,5465.67,UPI
SALE23884,833,83,EMP143,S038,2026-05-01,1,31032,20,24825.6,6052.01,Net Banking
SALE23885,5371,54,EMP043,S023,2024-10-01,1,23922,0,23922.0,8958.58,Cash
SALE23886,9325,12,EMP007,S007,2025-01-30,2,44952,0,89904.0,30144.14,Cash
SALE23887,8127,133,EMP100,S028,2025-02-26,3,49355,0,148065.0,31901.33,Net Banking
SALE23888,8017,171,EMP083,S038,2025-08-23,5,47871,20,191484.0,67921.35,UPI
SALE23889,104,109,EMP187,S003,2024-09-24,4,8158,5,31000.4,12258.33,Net Banking
SALE23890,5895,84,EMP214,S023,2026-03-16,4,41789,0,167156.0,48701.28,Cash
SALE23891,5213,152,EMP280,S039,2026-03-21,5,15881,5,75434.75,27281.1,Cash
SALE23892,5508,101,EMP297,S031,2025-07-31,5,30129,15,128048.25,39293.81,Debit Card
SALE23893,9018,97,EMP173,S009,2026-01-31,1,10965,0,10965.0,4787.52,Credit Card
SALE23894,7448,160,EMP070,S003,2026-06-11,3,32836,15,83731.8,30668.51,Net Banking
SALE23895,9194,147,EMP277,S001,2025-06-07,4,30610,20,97952.0,40118.22,Debit Card
SALE23896,5004,1,EMP171,S013,2025-05-17,2,4373,10,7871.4,1604.55,Credit Card
SALE23897,7003,146,EMP086,S005,2025-09-15,4,28465,0,113860.0,46882.02,Credit Card
SALE23898,6954,101,EMP261,S018,2024-07-24,5,16952,10,76284.0,21723.37,UPI
SALE23899,6621,6,EMP205,S024,2025-11-21,1,23571,5,22392.45,9179.01,Debit Card
SALE23900,7052,23,EMP112,S050,2026-03-20,2,18526,20,29641.6,10717.57,Debit Card
SALE23901,1981,179,EMP104,S050,2025-01-21,2,37050,0,74100.0,26989.08,Debit Card
SALE23902,7677,141,EMP114,S035,2024-08-29,2,46099,10,82978.2,34251.62,Credit Card
SALE23903,1007,58,EMP027,S018,2025-07-23,4,40000,10,144000.0,64567.48,Cash
SALE23904,9702,65,EMP008,S021,2025-10-07,2,46860,5,89034.0,38305.94,Credit Card
SALE23905,6844,25,EMP027,S030,2025-08-02,2,47020,10,84636.0,20830.51,Cash
SALE23906,4040,59,EMP090,S008,2025-06-30,2,6512,20,10419.2,4492.03,Cash
SALE23907,9622,42,EMP118,S010,2025-02-04,1,19888,5,18893.6,5662.42,Net Banking
SALE23908,5010,177,EMP192,S043,2024-08-17,2,42907,20,68651.2,28808.49,Debit Card
SALE23909,7546,93,EMP249,S041,2025-08-27,3,4733,0,14199.0,4762.2,Debit Card
SALE23910,4007,39,EMP241,S011,2026-02-17,1,33635,5,31953.25,6493.21,Net Banking
SALE23911,2051,27,EMP229,S041,2025-03-01,5,13272,15,56406.0,21814.55,UPI
SALE23912,7489,153,EMP286,S038,2025-11-29,3,27248,20,65395.2,18102.29,Cash
SALE23913,6967,73,EMP193,S024,2026-03-16,4,24084,0,96336.0,22836.63,Credit Card
SALE23914,6688,107,EMP192,S006,2024-08-26,5,38335,10,172507.5,76857.25,Credit Card
SALE23915,3186,161,EMP196,S020,2024-09-16,3,23447,20,56272.8,16200.6,Credit Card
SALE23916,2984,65,EMP038,S039,2025-03-14,4,44274,10,159386.4,32798.94,Cash
SALE23917,8620,64,EMP211,S024,2025-03-16,2,25767,20,41227.2,18516.9,Net Banking
SALE23918,8978,48,EMP011,S024,2026-02-02,4,32845,5,124811.0,30279.44,Credit Card
SALE23919,1210,45,EMP193,S027,2025-07-17,4,33416,20,106931.2,36497.95,Credit Card
SALE23920,8060,166,EMP088,S029,2025-08-12,3,1657,15,4225.35,1562.24,Debit Card
SALE23921,690,65,EMP174,S020,2025-06-18,2,9684,0,19368.0,7460.99,Debit Card
SALE23922,5266,65,EMP121,S032,2025-03-07,5,23117,10,104026.5,37171.49,Net Banking
SALE23923,9924,170,EMP286,S004,2024-09-23,1,41486,0,41486.0,8686.24,Debit Card
SALE23924,2220,2,EMP209,S048,2025-09-04,5,39941,20,159764.0,41902.21,UPI
SALE23925,2340,97,EMP207,S006,2025-07-26,2,8041,15,13669.7,5643.71,UPI
SALE23926,7312,106,EMP195,S001,2026-01-24,1,612,10,550.8,247.52,Cash
SALE23927,6284,136,EMP220,S016,2025-05-09,3,5102,0,15306.0,3952.18,Net Banking
SALE23928,7182,50,EMP221,S038,2025-08-16,3,40219,5,114624.15,31653.06,Net Banking
SALE23929,1695,176,EMP213,S009,2025-06-04,5,32147,20,128588.0,45094.67,Cash
SALE23930,8701,85,EMP062,S014,2025-10-17,1,37234,5,35372.3,11889.34,Net Banking
SALE23931,9969,53,EMP035,S005,2024-08-27,2,42596,5,80932.4,31733.03,Debit Card
SALE23932,5411,57,EMP256,S032,2025-04-19,3,37190,15,94834.5,37259.92,Net Banking
SALE23933,2871,10,EMP277,S021,2024-09-11,3,20197,5,57561.45,17133.81,UPI
SALE23934,2042,191,EMP093,S005,2024-07-19,3,46958,5,133830.3,42001.74,Cash
SALE23935,41,34,EMP090,S043,2024-08-29,5,40594,15,172524.5,68921.75,UPI
SALE23936,2496,35,EMP285,S050,2024-10-06,2,18480,0,36960.0,10035.41,Credit Card
SALE23937,4796,194,EMP233,S033,2024-11-17,5,7712,5,36632.0,14067.19,UPI
SALE23938,6811,176,EMP271,S036,2025-06-12,1,33033,0,33033.0,9977.89,Net Banking
SALE23939,1216,152,EMP297,S015,2026-05-22,1,40349,15,34296.65,15210.96,Credit Card
SALE23940,2551,23,EMP100,S043,2024-07-14,2,32131,15,54622.7,13334.17,Cash
SALE23941,3493,21,EMP004,S009,2024-11-03,5,39498,5,187615.5,60653.82,Credit Card
SALE23942,2563,75,EMP152,S045,2025-12-18,3,14094,15,35939.7,11812.58,Debit Card
SALE23943,5521,50,EMP009,S047,2026-05-05,5,34571,10,155569.5,52795.13,Debit Card
SALE23944,3198,165,EMP254,S005,2024-11-10,4,20815,15,70771.0,31505.68,Cash
SALE23945,571,162,EMP088,S029,2025-10-30,4,44910,15,152694.0,36063.15,UPI
SALE23946,4846,57,EMP081,S044,2026-01-15,4,24717,10,88981.2,36457.24,Credit Card
SALE23947,5645,7,EMP250,S018,2025-01-31,2,653,20,1044.8,304.21,Net Banking
SALE23948,7583,155,EMP273,S024,2025-05-02,1,5232,5,4970.4,1886.54,Credit Card
SALE23949,6348,7,EMP004,S043,2026-04-24,1,36190,5,34380.5,8695.78,Debit Card
SALE23950,6603,79,EMP275,S013,2025-10-05,5,45463,15,193217.75,56999.14,Debit Card
SALE23951,4464,15,EMP260,S036,2025-08-29,3,8643,5,24632.55,5838.71,Debit Card
SALE23952,3470,132,EMP178,S006,2025-09-30,1,8545,10,7690.5,2985.38,Cash
SALE23953,3351,92,EMP194,S016,2025-12-29,5,40590,10,182655.0,52841.72,UPI
SALE23954,5811,125,EMP179,S041,2025-07-08,4,47769,5,181522.2,44720.17,Cash
SALE23955,7924,12,EMP129,S001,2024-07-25,4,37776,5,143548.8,48795.9,Cash
SALE23956,501,161,EMP038,S007,2025-11-28,5,10971,10,49369.5,11140.98,Net Banking
SALE23957,1542,71,EMP102,S035,2025-03-20,1,30361,0,30361.0,13539.47,Cash
SALE23958,5405,198,EMP024,S010,2025-09-08,2,23918,0,47836.0,9764.39,UPI
SALE23959,3270,112,EMP191,S004,2025-02-01,4,32351,15,109993.4,46038.65,UPI
SALE23960,8605,116,EMP220,S002,2025-04-02,4,776,20,2483.2,717.6,UPI
SALE23961,9145,25,EMP183,S024,2026-03-08,5,4169,20,16676.0,6198.64,UPI
SALE23962,221,145,EMP187,S015,2026-02-26,4,23099,15,78536.6,34946.66,Net Banking
SALE23963,8548,80,EMP130,S049,2024-08-08,3,43402,15,110675.1,44411.03,Debit Card
SALE23964,5484,77,EMP031,S035,2025-01-14,5,19286,10,86787.0,27032.24,Net Banking
SALE23965,1538,28,EMP211,S008,2024-09-29,5,11795,10,53077.5,13188.6,Net Banking
SALE23966,7019,1,EMP055,S017,2026-03-04,1,31521,15,26792.85,10961.14,Credit Card
SALE23967,3838,147,EMP298,S022,2025-07-30,4,7130,20,22816.0,4849.71,Net Banking
SALE23968,847,189,EMP164,S040,2025-02-25,3,890,15,2269.5,961.34,Credit Card
SALE23969,4589,112,EMP107,S003,2024-07-27,1,3475,5,3301.25,946.73,Debit Card
SALE23970,8644,31,EMP037,S026,2025-02-20,5,16893,5,80241.75,23358.63,Net Banking
SALE23971,4025,116,EMP296,S044,2026-03-07,2,29859,15,50760.3,18967.01,Net Banking
SALE23972,8579,101,EMP179,S012,2025-10-20,1,32343,15,27491.55,5795.38,UPI
SALE23973,8311,44,EMP256,S043,2024-09-27,2,24199,15,41138.3,12732.2,UPI
SALE23974,6768,33,EMP065,S026,2024-11-26,4,2489,5,9458.2,3842.79,Debit Card
SALE23975,5997,73,EMP222,S023,2024-12-11,1,38338,0,38338.0,14799.14,Cash
SALE23976,5045,1,EMP281,S039,2026-05-04,2,39390,15,66963.0,23081.43,Debit Card
SALE23977,8301,84,EMP277,S013,2025-04-27,3,34165,20,81996.0,32424.47,UPI
SALE23978,4701,161,EMP017,S034,2025-09-06,4,48531,5,184417.8,42615.78,Net Banking
SALE23979,8946,96,EMP193,S013,2025-06-22,4,17570,5,66766.0,26863.76,Debit Card
SALE23980,2762,119,EMP068,S015,2025-06-14,2,41784,10,75211.2,23227.66,Debit Card
SALE23981,8864,139,EMP029,S020,2025-05-27,1,2491,5,2366.45,655.27,Credit Card
SALE23982,1471,98,EMP193,S023,2024-11-28,2,16498,20,26396.8,9511.29,UPI
SALE23983,7456,45,EMP112,S034,2025-07-26,4,30958,0,123832.0,46627.66,Cash
SALE23984,8021,79,EMP077,S005,2024-12-30,2,43750,5,83125.0,20583.31,Cash
SALE23985,6340,117,EMP284,S016,2025-06-02,4,8715,0,34860.0,12899.18,Debit Card
SALE23986,934,199,EMP294,S029,2025-04-25,2,7070,20,11312.0,2349.42,Cash
SALE23987,7302,190,EMP205,S046,2024-12-06,5,14181,5,67359.75,17738.83,Net Banking
SALE23988,9411,98,EMP243,S017,2026-06-21,1,26981,20,21584.8,5745.14,Credit Card
SALE23989,865,109,EMP089,S049,2026-06-12,4,27956,0,111824.0,26040.85,Cash
SALE23990,292,93,EMP261,S009,2024-09-14,1,40137,5,38130.15,14951.49,Cash
SALE23991,3571,14,EMP033,S028,2026-02-14,4,8494,5,32277.2,14255.34,Net Banking
SALE23992,4434,55,EMP198,S010,2025-04-28,5,9412,20,37648.0,15054.33,Cash
SALE23993,1058,169,EMP064,S003,2026-03-26,5,5213,10,23458.5,9298.07,Cash
SALE23994,4069,161,EMP030,S024,2025-12-06,3,7266,5,20708.1,6370.71,Net Banking
SALE23995,6444,120,EMP247,S037,2026-02-06,2,10335,15,17569.5,6468.24,Credit Card
SALE23996,1928,193,EMP092,S006,2025-08-28,1,46845,0,46845.0,16835.07,Net Banking
SALE23997,4284,19,EMP208,S041,2024-09-20,4,3130,20,10016.0,3180.78,UPI
SALE23998,7999,62,EMP256,S014,2025-06-07,1,5567,10,5010.3,2206.87,UPI
SALE23999,7598,101,EMP167,S006,2025-11-30,3,37053,5,105601.05,28122.36,Net Banking
SALE24000,2357,65,EMP200,S027,2024-08-07,5,8360,10,37620.0,10536.06,Net Banking
SALE24001,8533,56,EMP188,S049,2025-02-23,3,14320,0,42960.0,11084.51,Net Banking
SALE24002,8189,124,EMP122,S020,2025-09-16,2,47771,10,85987.8,23287.85,Credit Card
SALE24003,7525,86,EMP291,S024,2025-08-06,2,23594,20,37750.4,8297.32,Net Banking
SALE24004,306,121,EMP070,S030,2025-12-20,3,26211,10,70769.7,28677.08,Credit Card
SALE24005,6075,99,EMP118,S031,2025-04-03,1,2293,5,2178.35,453.48,UPI
SALE24006,8861,152,EMP075,S005,2025-01-05,1,46428,15,39463.8,8824.52,Cash
SALE24007,8095,172,EMP264,S030,2025-12-27,2,5085,10,9153.0,3555.65,Credit Card
SALE24008,1784,151,EMP239,S001,2025-06-16,3,1127,5,3211.95,1082.19,Net Banking
SALE24009,8311,153,EMP147,S012,2025-08-20,3,38205,15,97422.75,27325.76,Debit Card
SALE24010,9874,200,EMP248,S025,2024-12-09,3,23412,10,63212.4,16836.03,UPI
SALE24011,2284,139,EMP066,S018,2026-03-20,2,30788,5,58497.2,12859.77,Net Banking
SALE24012,174,104,EMP096,S030,2024-09-30,5,35107,5,166758.25,71617.21,Credit Card
SALE24013,5111,114,EMP252,S006,2025-10-24,1,26887,0,26887.0,8007.89,Cash
